TriangularNumber({'a': 57, 'b': 84, 'c': 97, 'u': MembershipFunctionNaive{'a': 57, 'b': 84, 'c': 97}})
TriangularNumber({'a': 17, 'b': 94, 'c': 99, 'u': MembershipFunctionNaive{'a': 17, 'b': 94, 'c': 99}})
TriangularNumber({'a': 78, 'b': 99, 'c': 100, 'u': MembershipFunctionNaive{'a': 78, 'b': 99, 'c': 100}})
TriangularNumber({'a': 63, 'b': 94, 'c': 97, 'u': MembershipFunctionNaive{'a': 63, 'b': 94, 'c': 97}})
TriangularNumber({'a': 14, 'b': 29, 'c': 78, 'u': MembershipFunctionNaive{'a': 14, 'b': 29, 'c': 78}})
TriangularNumber({'a': 7, 'b': 15, 'c': 48, 'u': MembershipFunctionNaive{'a': 7, 'b': 15, 'c': 48}})
TriangularNumber({'a': 35, 'b': 75, 'c': 78, 'u': MembershipFunctionNaive{'a': 35, 'b': 75, 'c': 78}})
TriangularNumber({'a': 19, 'b': 59, 'c': 89, 'u': MembershipFunctionNaive{'a': 19, 'b': 59, 'c': 89}})
TriangularNumber({'a': 6, 'b': 7, 'c': 44, 'u': MembershipFunctionNaive{'a': 6, 'b': 7, 'c': 44}})
TriangularNumber({'a': 16, 'b': 31, 'c': 67, 'u': MembershipFunctionNaive{'a': 16, 'b': 31, 'c': 67}})
TriangularNumber({'a': 1, 'b': 18, 'c': 91, 'u': MembershipFunctionNaive{'a': 1, 'b': 18, 'c': 91}})
TriangularNumber({'a': 15, 'b': 82, 'c': 95, 'u': MembershipFunctionNaive{'a': 15, 'b': 82, 'c': 95}})
TriangularNumber({'a': 1, 'b': 47, 'c': 58, 'u': MembershipFunctionNaive{'a': 1, 'b': 47, 'c': 58}})
TriangularNumber({'a': 7, 'b': 71, 'c': 98, 'u': MembershipFunctionNaive{'a': 7, 'b': 71, 'c': 98}})
TriangularNumber({'a': 67, 'b': 74, 'c': 83, 'u': MembershipFunctionNaive{'a': 67, 'b': 74, 'c': 83}})
TriangularNumber({'a': 27, 'b': 51, 'c': 77, 'u': MembershipFunctionNaive{'a': 27, 'b': 51, 'c': 77}})
TriangularNumber({'a': 8, 'b': 20, 'c': 67, 'u': MembershipFunctionNaive{'a': 8, 'b': 20, 'c': 67}})
TriangularNumber({'a': 14, 'b': 32, 'c': 98, 'u': MembershipFunctionNaive{'a': 14, 'b': 32, 'c': 98}})
TriangularNumber({'a': 15, 'b': 50, 'c': 85, 'u': MembershipFunctionNaive{'a': 15, 'b': 50, 'c': 85}})
TriangularNumber({'a': 10, 'b': 22, 'c': 64, 'u': MembershipFunctionNaive{'a': 10, 'b': 22, 'c': 64}})
TriangularNumber({'a': 4, 'b': 6, 'c': 60, 'u': MembershipFunctionNaive{'a': 4, 'b': 6, 'c': 60}})
TriangularNumber({'a': 1, 'b': 3, 'c': 74, 'u': MembershipFunctionNaive{'a': 1, 'b': 3, 'c': 74}})
TriangularNumber({'a': 17, 'b': 68, 'c': 91, 'u': MembershipFunctionNaive{'a': 17, 'b': 68, 'c': 91}})
TriangularNumber({'a': 31, 'b': 47, 'c': 71, 'u': MembershipFunctionNaive{'a': 31, 'b': 47, 'c': 71}})
TriangularNumber({'a': 43, 'b': 90, 'c': 95, 'u': MembershipFunctionNaive{'a': 43, 'b': 90, 'c': 95}})
TriangularNumber({'a': 19, 'b': 31, 'c': 92, 'u': MembershipFunctionNaive{'a': 19, 'b': 31, 'c': 92}})
TriangularNumber({'a': 12, 'b': 43, 'c': 56, 'u': MembershipFunctionNaive{'a': 12, 'b': 43, 'c': 56}})
TriangularNumber({'a': 18, 'b': 54, 'c': 60, 'u': MembershipFunctionNaive{'a': 18, 'b': 54, 'c': 60}})
TriangularNumber({'a': 47, 'b': 83, 'c': 94, 'u': MembershipFunctionNaive{'a': 47, 'b': 83, 'c': 94}})
TriangularNumber({'a': 13, 'b': 43, 'c': 94, 'u': MembershipFunctionNaive{'a': 13, 'b': 43, 'c': 94}})
TriangularNumber({'a': 1, 'b': 3, 'c': 55, 'u': MembershipFunctionNaive{'a': 1, 'b': 3, 'c': 55}})
TriangularNumber({'a': 32, 'b': 65, 'c': 95, 'u': MembershipFunctionNaive{'a': 32, 'b': 65, 'c': 95}})
TriangularNumber({'a': 8, 'b': 46, 'c': 89, 'u': MembershipFunctionNaive{'a': 8, 'b': 46, 'c': 89}})
TriangularNumber({'a': 54, 'b': 58, 'c': 73, 'u': MembershipFunctionNaive{'a': 54, 'b': 58, 'c': 73}})
TriangularNumber({'a': 87, 'b': 98, 'c': 99, 'u': MembershipFunctionNaive{'a': 87, 'b': 98, 'c': 99}})
TriangularNumber({'a': 11, 'b': 79, 'c': 90, 'u': MembershipFunctionNaive{'a': 11, 'b': 79, 'c': 90}})
TriangularNumber({'a': 30, 'b': 70, 'c': 98, 'u': MembershipFunctionNaive{'a': 30, 'b': 70, 'c': 98}})
TriangularNumber({'a': 30, 'b': 45, 'c': 66, 'u': MembershipFunctionNaive{'a': 30, 'b': 45, 'c': 66}})
TriangularNumber({'a': 67, 'b': 73, 'c': 94, 'u': MembershipFunctionNaive{'a': 67, 'b': 73, 'c': 94}})
TriangularNumber({'a': 18, 'b': 54, 'c': 64, 'u': MembershipFunctionNaive{'a': 18, 'b': 54, 'c': 64}})
TriangularNumber({'a': 16, 'b': 89, 'c': 91, 'u': MembershipFunctionNaive{'a': 16, 'b': 89, 'c': 91}})
TriangularNumber({'a': 13, 'b': 33, 'c': 65, 'u': MembershipFunctionNaive{'a': 13, 'b': 33, 'c': 65}})
TriangularNumber({'a': 70, 'b': 91, 'c': 94, 'u': MembershipFunctionNaive{'a': 70, 'b': 91, 'c': 94}})
TriangularNumber({'a': 10, 'b': 52, 'c': 59, 'u': MembershipFunctionNaive{'a': 10, 'b': 52, 'c': 59}})
TriangularNumber({'a': 29, 'b': 72, 'c': 89, 'u': MembershipFunctionNaive{'a': 29, 'b': 72, 'c': 89}})
TriangularNumber({'a': 61, 'b': 73, 'c': 83, 'u': MembershipFunctionNaive{'a': 61, 'b': 73, 'c': 83}})
TriangularNumber({'a': 35, 'b': 90, 'c': 93, 'u': MembershipFunctionNaive{'a': 35, 'b': 90, 'c': 93}})
TriangularNumber({'a': 14, 'b': 48, 'c': 80, 'u': MembershipFunctionNaive{'a': 14, 'b': 48, 'c': 80}})
TriangularNumber({'a': 23, 'b': 61, 'c': 95, 'u': MembershipFunctionNaive{'a': 23, 'b': 61, 'c': 95}})
TriangularNumber({'a': 56, 'b': 68, 'c': 100, 'u': MembershipFunctionNaive{'a': 56, 'b': 68, 'c': 100}})
TriangularNumber({'a': 57, 'b': 97, 'c': 100, 'u': MembershipFunctionNaive{'a': 57, 'b': 97, 'c': 100}})
TriangularNumber({'a': 4, 'b': 22, 'c': 75, 'u': MembershipFunctionNaive{'a': 4, 'b': 22, 'c': 75}})
TriangularNumber({'a': 19, 'b': 74, 'c': 88, 'u': MembershipFunctionNaive{'a': 19, 'b': 74, 'c': 88}})
TriangularNumber({'a': 16, 'b': 94, 'c': 99, 'u': MembershipFunctionNaive{'a': 16, 'b': 94, 'c': 99}})
TriangularNumber({'a': 27, 'b': 86, 'c': 93, 'u': MembershipFunctionNaive{'a': 27, 'b': 86, 'c': 93}})
TriangularNumber({'a': 49, 'b': 65, 'c': 90, 'u': MembershipFunctionNaive{'a': 49, 'b': 65, 'c': 90}})
TriangularNumber({'a': 69, 'b': 73, 'c': 98, 'u': MembershipFunctionNaive{'a': 69, 'b': 73, 'c': 98}})
TriangularNumber({'a': 11, 'b': 39, 'c': 59, 'u': MembershipFunctionNaive{'a': 11, 'b': 39, 'c': 59}})
TriangularNumber({'a': 35, 'b': 46, 'c': 57, 'u': MembershipFunctionNaive{'a': 35, 'b': 46, 'c': 57}})
TriangularNumber({'a': 17, 'b': 31, 'c': 82, 'u': MembershipFunctionNaive{'a': 17, 'b': 31, 'c': 82}})
TriangularNumber({'a': 1, 'b': 6, 'c': 56, 'u': MembershipFunctionNaive{'a': 1, 'b': 6, 'c': 56}})
TriangularNumber({'a': 46, 'b': 89, 'c': 93, 'u': MembershipFunctionNaive{'a': 46, 'b': 89, 'c': 93}})
TriangularNumber({'a': 10, 'b': 22, 'c': 42, 'u': MembershipFunctionNaive{'a': 10, 'b': 22, 'c': 42}})
TriangularNumber({'a': 27, 'b': 79, 'c': 96, 'u': MembershipFunctionNaive{'a': 27, 'b': 79, 'c': 96}})
TriangularNumber({'a': 15, 'b': 25, 'c': 50, 'u': MembershipFunctionNaive{'a': 15, 'b': 25, 'c': 50}})
TriangularNumber({'a': 2, 'b': 67, 'c': 96, 'u': MembershipFunctionNaive{'a': 2, 'b': 67, 'c': 96}})
TriangularNumber({'a': 15, 'b': 23, 'c': 48, 'u': MembershipFunctionNaive{'a': 15, 'b': 23, 'c': 48}})
TriangularNumber({'a': 10, 'b': 21, 'c': 95, 'u': MembershipFunctionNaive{'a': 10, 'b': 21, 'c': 95}})
TriangularNumber({'a': 11, 'b': 62, 'c': 72, 'u': MembershipFunctionNaive{'a': 11, 'b': 62, 'c': 72}})
TriangularNumber({'a': 32, 'b': 35, 'c': 77, 'u': MembershipFunctionNaive{'a': 32, 'b': 35, 'c': 77}})
TriangularNumber({'a': 9, 'b': 57, 'c': 59, 'u': MembershipFunctionNaive{'a': 9, 'b': 57, 'c': 59}})
TriangularNumber({'a': 4, 'b': 46, 'c': 100, 'u': MembershipFunctionNaive{'a': 4, 'b': 46, 'c': 100}})
TriangularNumber({'a': 33, 'b': 42, 'c': 75, 'u': MembershipFunctionNaive{'a': 33, 'b': 42, 'c': 75}})
TriangularNumber({'a': 56, 'b': 62, 'c': 99, 'u': MembershipFunctionNaive{'a': 56, 'b': 62, 'c': 99}})
TriangularNumber({'a': 20, 'b': 91, 'c': 94, 'u': MembershipFunctionNaive{'a': 20, 'b': 91, 'c': 94}})
TriangularNumber({'a': 8, 'b': 94, 'c': 95, 'u': MembershipFunctionNaive{'a': 8, 'b': 94, 'c': 95}})
TriangularNumber({'a': 58, 'b': 79, 'c': 82, 'u': MembershipFunctionNaive{'a': 58, 'b': 79, 'c': 82}})
TriangularNumber({'a': 2, 'b': 38, 'c': 48, 'u': MembershipFunctionNaive{'a': 2, 'b': 38, 'c': 48}})
TriangularNumber({'a': 49, 'b': 73, 'c': 85, 'u': MembershipFunctionNaive{'a': 49, 'b': 73, 'c': 85}})
TriangularNumber({'a': 7, 'b': 39, 'c': 68, 'u': MembershipFunctionNaive{'a': 7, 'b': 39, 'c': 68}})
TriangularNumber({'a': 26, 'b': 28, 'c': 34, 'u': MembershipFunctionNaive{'a': 26, 'b': 28, 'c': 34}})
TriangularNumber({'a': 3, 'b': 51, 'c': 75, 'u': MembershipFunctionNaive{'a': 3, 'b': 51, 'c': 75}})
TriangularNumber({'a': 18, 'b': 70, 'c': 86, 'u': MembershipFunctionNaive{'a': 18, 'b': 70, 'c': 86}})
TriangularNumber({'a': 81, 'b': 95, 'c': 96, 'u': MembershipFunctionNaive{'a': 81, 'b': 95, 'c': 96}})
TriangularNumber({'a': 20, 'b': 86, 'c': 99, 'u': MembershipFunctionNaive{'a': 20, 'b': 86, 'c': 99}})
TriangularNumber({'a': 59, 'b': 66, 'c': 82, 'u': MembershipFunctionNaive{'a': 59, 'b': 66, 'c': 82}})
TriangularNumber({'a': 19, 'b': 38, 'c': 61, 'u': MembershipFunctionNaive{'a': 19, 'b': 38, 'c': 61}})
TriangularNumber({'a': 67, 'b': 92, 'c': 94, 'u': MembershipFunctionNaive{'a': 67, 'b': 92, 'c': 94}})
TriangularNumber({'a': 44, 'b': 46, 'c': 49, 'u': MembershipFunctionNaive{'a': 44, 'b': 46, 'c': 49}})
TriangularNumber({'a': 4, 'b': 6, 'c': 34, 'u': MembershipFunctionNaive{'a': 4, 'b': 6, 'c': 34}})
TriangularNumber({'a': 1, 'b': 2, 'c': 60, 'u': MembershipFunctionNaive{'a': 1, 'b': 2, 'c': 60}})
TriangularNumber({'a': 1, 'b': 2, 'c': 35, 'u': MembershipFunctionNaive{'a': 1, 'b': 2, 'c': 35}})
TriangularNumber({'a': 29, 'b': 60, 'c': 75, 'u': MembershipFunctionNaive{'a': 29, 'b': 60, 'c': 75}})
TriangularNumber({'a': 4, 'b': 18, 'c': 33, 'u': MembershipFunctionNaive{'a': 4, 'b': 18, 'c': 33}})
TriangularNumber({'a': 8, 'b': 48, 'c': 86, 'u': MembershipFunctionNaive{'a': 8, 'b': 48, 'c': 86}})
TriangularNumber({'a': 30, 'b': 80, 'c': 91, 'u': MembershipFunctionNaive{'a': 30, 'b': 80, 'c': 91}})
TriangularNumber({'a': 6, 'b': 7, 'c': 63, 'u': MembershipFunctionNaive{'a': 6, 'b': 7, 'c': 63}})
TriangularNumber({'a': 17, 'b': 46, 'c': 51, 'u': MembershipFunctionNaive{'a': 17, 'b': 46, 'c': 51}})
TriangularNumber({'a': 22, 'b': 61, 'c': 95, 'u': MembershipFunctionNaive{'a': 22, 'b': 61, 'c': 95}})
TriangularNumber({'a': 43, 'b': 75, 'c': 91, 'u': MembershipFunctionNaive{'a': 43, 'b': 75, 'c': 91}})
TriangularNumber({'a': 4, 'b': 35, 'c': 85, 'u': MembershipFunctionNaive{'a': 4, 'b': 35, 'c': 85}})
TriangularNumber({'a': 14, 'b': 16, 'c': 88, 'u': MembershipFunctionNaive{'a': 14, 'b': 16, 'c': 88}})
TriangularNumber({'a': 22, 'b': 25, 'c': 90, 'u': MembershipFunctionNaive{'a': 22, 'b': 25, 'c': 90}})
TriangularNumber({'a': 37, 'b': 39, 'c': 80, 'u': MembershipFunctionNaive{'a': 37, 'b': 39, 'c': 80}})
TriangularNumber({'a': 24, 'b': 43, 'c': 63, 'u': MembershipFunctionNaive{'a': 24, 'b': 43, 'c': 63}})
TriangularNumber({'a': 2, 'b': 18, 'c': 50, 'u': MembershipFunctionNaive{'a': 2, 'b': 18, 'c': 50}})
TriangularNumber({'a': 9, 'b': 91, 'c': 96, 'u': MembershipFunctionNaive{'a': 9, 'b': 91, 'c': 96}})
TriangularNumber({'a': 64, 'b': 76, 'c': 99, 'u': MembershipFunctionNaive{'a': 64, 'b': 76, 'c': 99}})
TriangularNumber({'a': 26, 'b': 39, 'c': 93, 'u': MembershipFunctionNaive{'a': 26, 'b': 39, 'c': 93}})
TriangularNumber({'a': 38, 'b': 46, 'c': 92, 'u': MembershipFunctionNaive{'a': 38, 'b': 46, 'c': 92}})
TriangularNumber({'a': 10, 'b': 28, 'c': 85, 'u': MembershipFunctionNaive{'a': 10, 'b': 28, 'c': 85}})
TriangularNumber({'a': 61, 'b': 88, 'c': 92, 'u': MembershipFunctionNaive{'a': 61, 'b': 88, 'c': 92}})
TriangularNumber({'a': 14, 'b': 46, 'c': 82, 'u': MembershipFunctionNaive{'a': 14, 'b': 46, 'c': 82}})
TriangularNumber({'a': 1, 'b': 6, 'c': 18, 'u': MembershipFunctionNaive{'a': 1, 'b': 6, 'c': 18}})
TriangularNumber({'a': 6, 'b': 40, 'c': 53, 'u': MembershipFunctionNaive{'a': 6, 'b': 40, 'c': 53}})
TriangularNumber({'a': 37, 'b': 61, 'c': 71, 'u': MembershipFunctionNaive{'a': 37, 'b': 61, 'c': 71}})
TriangularNumber({'a': 21, 'b': 95, 'c': 96, 'u': MembershipFunctionNaive{'a': 21, 'b': 95, 'c': 96}})
TriangularNumber({'a': 23, 'b': 47, 'c': 80, 'u': MembershipFunctionNaive{'a': 23, 'b': 47, 'c': 80}})
TriangularNumber({'a': 25, 'b': 35, 'c': 79, 'u': MembershipFunctionNaive{'a': 25, 'b': 35, 'c': 79}})
TriangularNumber({'a': 29, 'b': 55, 'c': 79, 'u': MembershipFunctionNaive{'a': 29, 'b': 55, 'c': 79}})
TriangularNumber({'a': 1, 'b': 58, 'c': 60, 'u': MembershipFunctionNaive{'a': 1, 'b': 58, 'c': 60}})
TriangularNumber({'a': 71, 'b': 90, 'c': 95, 'u': MembershipFunctionNaive{'a': 71, 'b': 90, 'c': 95}})
TriangularNumber({'a': 3, 'b': 44, 'c': 84, 'u': MembershipFunctionNaive{'a': 3, 'b': 44, 'c': 84}})
TriangularNumber({'a': 3, 'b': 28, 'c': 52, 'u': MembershipFunctionNaive{'a': 3, 'b': 28, 'c': 52}})
TriangularNumber({'a': 3, 'b': 4, 'c': 54, 'u': MembershipFunctionNaive{'a': 3, 'b': 4, 'c': 54}})
TriangularNumber({'a': 10, 'b': 55, 'c': 87, 'u': MembershipFunctionNaive{'a': 10, 'b': 55, 'c': 87}})
TriangularNumber({'a': 47, 'b': 69, 'c': 94, 'u': MembershipFunctionNaive{'a': 47, 'b': 69, 'c': 94}})
TriangularNumber({'a': 2, 'b': 6, 'c': 43, 'u': MembershipFunctionNaive{'a': 2, 'b': 6, 'c': 43}})
TriangularNumber({'a': 65, 'b': 89, 'c': 94, 'u': MembershipFunctionNaive{'a': 65, 'b': 89, 'c': 94}})
TriangularNumber({'a': 21, 'b': 58, 'c': 64, 'u': MembershipFunctionNaive{'a': 21, 'b': 58, 'c': 64}})
TriangularNumber({'a': 21, 'b': 28, 'c': 81, 'u': MembershipFunctionNaive{'a': 21, 'b': 28, 'c': 81}})
TriangularNumber({'a': 16, 'b': 25, 'c': 36, 'u': MembershipFunctionNaive{'a': 16, 'b': 25, 'c': 36}})
TriangularNumber({'a': 40, 'b': 50, 'c': 58, 'u': MembershipFunctionNaive{'a': 40, 'b': 50, 'c': 58}})
TriangularNumber({'a': 37, 'b': 39, 'c': 70, 'u': MembershipFunctionNaive{'a': 37, 'b': 39, 'c': 70}})
TriangularNumber({'a': 1, 'b': 8, 'c': 44, 'u': MembershipFunctionNaive{'a': 1, 'b': 8, 'c': 44}})
TriangularNumber({'a': 27, 'b': 38, 'c': 86, 'u': MembershipFunctionNaive{'a': 27, 'b': 38, 'c': 86}})
TriangularNumber({'a': 13, 'b': 23, 'c': 33, 'u': MembershipFunctionNaive{'a': 13, 'b': 23, 'c': 33}})
TriangularNumber({'a': 24, 'b': 71, 'c': 97, 'u': MembershipFunctionNaive{'a': 24, 'b': 71, 'c': 97}})
TriangularNumber({'a': 40, 'b': 45, 'c': 62, 'u': MembershipFunctionNaive{'a': 40, 'b': 45, 'c': 62}})
TriangularNumber({'a': 17, 'b': 89, 'c': 93, 'u': MembershipFunctionNaive{'a': 17, 'b': 89, 'c': 93}})
TriangularNumber({'a': 20, 'b': 63, 'c': 94, 'u': MembershipFunctionNaive{'a': 20, 'b': 63, 'c': 94}})
TriangularNumber({'a': 9, 'b': 30, 'c': 41, 'u': MembershipFunctionNaive{'a': 9, 'b': 30, 'c': 41}})
TriangularNumber({'a': 34, 'b': 80, 'c': 88, 'u': MembershipFunctionNaive{'a': 34, 'b': 80, 'c': 88}})
TriangularNumber({'a': 35, 'b': 36, 'c': 65, 'u': MembershipFunctionNaive{'a': 35, 'b': 36, 'c': 65}})
TriangularNumber({'a': 30, 'b': 90, 'c': 97, 'u': MembershipFunctionNaive{'a': 30, 'b': 90, 'c': 97}})
TriangularNumber({'a': 92, 'b': 98, 'c': 100, 'u': MembershipFunctionNaive{'a': 92, 'b': 98, 'c': 100}})
TriangularNumber({'a': 91, 'b': 97, 'c': 100, 'u': MembershipFunctionNaive{'a': 91, 'b': 97, 'c': 100}})
TriangularNumber({'a': 18, 'b': 22, 'c': 58, 'u': MembershipFunctionNaive{'a': 18, 'b': 22, 'c': 58}})
TriangularNumber({'a': 1, 'b': 4, 'c': 100, 'u': MembershipFunctionNaive{'a': 1, 'b': 4, 'c': 100}})
TriangularNumber({'a': 42, 'b': 58, 'c': 91, 'u': MembershipFunctionNaive{'a': 42, 'b': 58, 'c': 91}})
TriangularNumber({'a': 12, 'b': 41, 'c': 68, 'u': MembershipFunctionNaive{'a': 12, 'b': 41, 'c': 68}})
TriangularNumber({'a': 18, 'b': 72, 'c': 73, 'u': MembershipFunctionNaive{'a': 18, 'b': 72, 'c': 73}})
TriangularNumber({'a': 7, 'b': 8, 'c': 17, 'u': MembershipFunctionNaive{'a': 7, 'b': 8, 'c': 17}})
TriangularNumber({'a': 3, 'b': 13, 'c': 14, 'u': MembershipFunctionNaive{'a': 3, 'b': 13, 'c': 14}})
TriangularNumber({'a': 10, 'b': 13, 'c': 91, 'u': MembershipFunctionNaive{'a': 10, 'b': 13, 'c': 91}})
TriangularNumber({'a': 36, 'b': 55, 'c': 59, 'u': MembershipFunctionNaive{'a': 36, 'b': 55, 'c': 59}})
TriangularNumber({'a': 21, 'b': 49, 'c': 78, 'u': MembershipFunctionNaive{'a': 21, 'b': 49, 'c': 78}})
TriangularNumber({'a': 21, 'b': 92, 'c': 94, 'u': MembershipFunctionNaive{'a': 21, 'b': 92, 'c': 94}})
TriangularNumber({'a': 72, 'b': 85, 'c': 98, 'u': MembershipFunctionNaive{'a': 72, 'b': 85, 'c': 98}})
TriangularNumber({'a': 6, 'b': 7, 'c': 100, 'u': MembershipFunctionNaive{'a': 6, 'b': 7, 'c': 100}})
TriangularNumber({'a': 11, 'b': 75, 'c': 79, 'u': MembershipFunctionNaive{'a': 11, 'b': 75, 'c': 79}})
TriangularNumber({'a': 8, 'b': 15, 'c': 17, 'u': MembershipFunctionNaive{'a': 8, 'b': 15, 'c': 17}})
TriangularNumber({'a': 20, 'b': 60, 'c': 66, 'u': MembershipFunctionNaive{'a': 20, 'b': 60, 'c': 66}})
TriangularNumber({'a': 5, 'b': 42, 'c': 99, 'u': MembershipFunctionNaive{'a': 5, 'b': 42, 'c': 99}})
TriangularNumber({'a': 19, 'b': 40, 'c': 56, 'u': MembershipFunctionNaive{'a': 19, 'b': 40, 'c': 56}})
TriangularNumber({'a': 34, 'b': 38, 'c': 48, 'u': MembershipFunctionNaive{'a': 34, 'b': 38, 'c': 48}})
TriangularNumber({'a': 18, 'b': 92, 'c': 98, 'u': MembershipFunctionNaive{'a': 18, 'b': 92, 'c': 98}})
TriangularNumber({'a': 44, 'b': 92, 'c': 97, 'u': MembershipFunctionNaive{'a': 44, 'b': 92, 'c': 97}})
TriangularNumber({'a': 54, 'b': 99, 'c': 100, 'u': MembershipFunctionNaive{'a': 54, 'b': 99, 'c': 100}})
TriangularNumber({'a': 4, 'b': 19, 'c': 62, 'u': MembershipFunctionNaive{'a': 4, 'b': 19, 'c': 62}})
TriangularNumber({'a': 25, 'b': 59, 'c': 73, 'u': MembershipFunctionNaive{'a': 25, 'b': 59, 'c': 73}})
TriangularNumber({'a': 37, 'b': 94, 'c': 95, 'u': MembershipFunctionNaive{'a': 37, 'b': 94, 'c': 95}})
TriangularNumber({'a': 25, 'b': 57, 'c': 79, 'u': MembershipFunctionNaive{'a': 25, 'b': 57, 'c': 79}})
TriangularNumber({'a': 17, 'b': 71, 'c': 96, 'u': MembershipFunctionNaive{'a': 17, 'b': 71, 'c': 96}})
TriangularNumber({'a': 15, 'b': 82, 'c': 96, 'u': MembershipFunctionNaive{'a': 15, 'b': 82, 'c': 96}})
TriangularNumber({'a': 77, 'b': 80, 'c': 81, 'u': MembershipFunctionNaive{'a': 77, 'b': 80, 'c': 81}})
TriangularNumber({'a': 22, 'b': 35, 'c': 37, 'u': MembershipFunctionNaive{'a': 22, 'b': 35, 'c': 37}})
TriangularNumber({'a': 7, 'b': 30, 'c': 76, 'u': MembershipFunctionNaive{'a': 7, 'b': 30, 'c': 76}})
TriangularNumber({'a': 14, 'b': 23, 'c': 99, 'u': MembershipFunctionNaive{'a': 14, 'b': 23, 'c': 99}})
TriangularNumber({'a': 27, 'b': 54, 'c': 64, 'u': MembershipFunctionNaive{'a': 27, 'b': 54, 'c': 64}})
TriangularNumber({'a': 45, 'b': 48, 'c': 100, 'u': MembershipFunctionNaive{'a': 45, 'b': 48, 'c': 100}})
TriangularNumber({'a': 31, 'b': 90, 'c': 93, 'u': MembershipFunctionNaive{'a': 31, 'b': 90, 'c': 93}})
TriangularNumber({'a': 50, 'b': 88, 'c': 96, 'u': MembershipFunctionNaive{'a': 50, 'b': 88, 'c': 96}})
TriangularNumber({'a': 34, 'b': 88, 'c': 91, 'u': MembershipFunctionNaive{'a': 34, 'b': 88, 'c': 91}})
TriangularNumber({'a': 8, 'b': 12, 'c': 29, 'u': MembershipFunctionNaive{'a': 8, 'b': 12, 'c': 29}})
TriangularNumber({'a': 15, 'b': 93, 'c': 97, 'u': MembershipFunctionNaive{'a': 15, 'b': 93, 'c': 97}})
TriangularNumber({'a': 3, 'b': 5, 'c': 93, 'u': MembershipFunctionNaive{'a': 3, 'b': 5, 'c': 93}})
TriangularNumber({'a': 6, 'b': 18, 'c': 90, 'u': MembershipFunctionNaive{'a': 6, 'b': 18, 'c': 90}})
TriangularNumber({'a': 15, 'b': 42, 'c': 84, 'u': MembershipFunctionNaive{'a': 15, 'b': 42, 'c': 84}})
TriangularNumber({'a': 12, 'b': 22, 'c': 24, 'u': MembershipFunctionNaive{'a': 12, 'b': 22, 'c': 24}})
TriangularNumber({'a': 18, 'b': 65, 'c': 72, 'u': MembershipFunctionNaive{'a': 18, 'b': 65, 'c': 72}})
TriangularNumber({'a': 12, 'b': 89, 'c': 90, 'u': MembershipFunctionNaive{'a': 12, 'b': 89, 'c': 90}})
TriangularNumber({'a': 32, 'b': 44, 'c': 75, 'u': MembershipFunctionNaive{'a': 32, 'b': 44, 'c': 75}})
TriangularNumber({'a': 30, 'b': 31, 'c': 53, 'u': MembershipFunctionNaive{'a': 30, 'b': 31, 'c': 53}})
TriangularNumber({'a': 33, 'b': 55, 'c': 99, 'u': MembershipFunctionNaive{'a': 33, 'b': 55, 'c': 99}})
TriangularNumber({'a': 69, 'b': 82, 'c': 85, 'u': MembershipFunctionNaive{'a': 69, 'b': 82, 'c': 85}})
TriangularNumber({'a': 3, 'b': 34, 'c': 59, 'u': MembershipFunctionNaive{'a': 3, 'b': 34, 'c': 59}})
TriangularNumber({'a': 51, 'b': 86, 'c': 91, 'u': MembershipFunctionNaive{'a': 51, 'b': 86, 'c': 91}})
TriangularNumber({'a': 9, 'b': 50, 'c': 54, 'u': MembershipFunctionNaive{'a': 9, 'b': 50, 'c': 54}})
TriangularNumber({'a': 26, 'b': 42, 'c': 72, 'u': MembershipFunctionNaive{'a': 26, 'b': 42, 'c': 72}})
TriangularNumber({'a': 18, 'b': 20, 'c': 59, 'u': MembershipFunctionNaive{'a': 18, 'b': 20, 'c': 59}})
TriangularNumber({'a': 26, 'b': 31, 'c': 38, 'u': MembershipFunctionNaive{'a': 26, 'b': 31, 'c': 38}})
TriangularNumber({'a': 8, 'b': 67, 'c': 91, 'u': MembershipFunctionNaive{'a': 8, 'b': 67, 'c': 91}})
TriangularNumber({'a': 23, 'b': 87, 'c': 97, 'u': MembershipFunctionNaive{'a': 23, 'b': 87, 'c': 97}})
TriangularNumber({'a': 9, 'b': 17, 'c': 62, 'u': MembershipFunctionNaive{'a': 9, 'b': 17, 'c': 62}})
TriangularNumber({'a': 7, 'b': 8, 'c': 39, 'u': MembershipFunctionNaive{'a': 7, 'b': 8, 'c': 39}})
TriangularNumber({'a': 20, 'b': 32, 'c': 93, 'u': MembershipFunctionNaive{'a': 20, 'b': 32, 'c': 93}})
TriangularNumber({'a': 13, 'b': 30, 'c': 79, 'u': MembershipFunctionNaive{'a': 13, 'b': 30, 'c': 79}})
TriangularNumber({'a': 1, 'b': 4, 'c': 92, 'u': MembershipFunctionNaive{'a': 1, 'b': 4, 'c': 92}})
TriangularNumber({'a': 17, 'b': 30, 'c': 85, 'u': MembershipFunctionNaive{'a': 17, 'b': 30, 'c': 85}})
TriangularNumber({'a': 15, 'b': 29, 'c': 80, 'u': MembershipFunctionNaive{'a': 15, 'b': 29, 'c': 80}})
TriangularNumber({'a': 42, 'b': 51, 'c': 74, 'u': MembershipFunctionNaive{'a': 42, 'b': 51, 'c': 74}})
